mean_1m_temp_degC,mean_0_5m_temp_degC,model,valid_date,forecast_date
17.452494,15.512031,2,2024-06-27,2024-06-22
16.742205,15.382057,2,2024-06-28,2024-06-22
15.655814,14.345701,3,2024-06-22,2024-06-22
15.700371,14.158674,3,2024-06-23,2024-06-22
16.33034,14.854068,3,2024-06-24,2024-06-22
16.76536,15.5471,3,2024-06-25,2024-06-22
17.161648,15.746225,3,2024-06-26,2024-06-22
17.472715,15.917662,3,2024-06-27,2024-06-22
16.991482,15.677261,3,2024-06-28,2024-06-22
15.533217,14.142609,4,2024-06-22,2024-06-22
15.50038,13.822416,4,2024-06-23,2024-06-22
15.748796,14.17529,4,2024-06-24,2024-06-22
15.962398,14.596847,4,2024-06-25,2024-06-22
16.509377,14.677602,4,2024-06-26,2024-06-22
16.694616,14.871898,4,2024-06-27,2024-06-22
16.314203,14.965404,4,2024-06-28,2024-06-22
15.680775,14.357213,5,2024-06-22,2024-06-22
15.662935,14.307925,5,2024-06-23,2024-06-22
16.298532,14.7451935,5,2024-06-24,2024-06-22
16.822517,15.380598,5,2024-06-25,2024-06-22
17.443022,15.69773,5,2024-06-26,2024-06-22
17.651714,15.992443,5,2024-06-27,2024-06-22
17.393904,16.174759,5,2024-06-28,2024-06-22
15.703604,14.065433,1,2024-06-23,2024-06-23
16.210976,14.780084,1,2024-06-24,2024-06-23
16.736969,15.419443,1,2024-06-25,2024-06-23
17.160694,15.467823,1,2024-06-26,2024-06-23
17.37834,15.794099,1,2024-06-27,2024-06-23
16.988892,15.279996,1,2024-06-28,2024-06-23
16.487865,14.239828,1,2024-06-29,2024-06-23
15.5787,14.262648,2,2024-06-23,2024-06-23
16.27242,14.650734,2,2024-06-24,2024-06-23
16.84857,15.270167,2,2024-06-25,2024-06-23
17.436916,15.475811,2,2024-06-26,2024-06-23
17.504797,15.579,2,2024-06-27,2024-06-23
16.775877,15.422145,2,2024-06-28,2024-06-23
16.101131,15.024931,2,2024-06-29,2024-06-23
15.7293215,14.1740885,3,2024-06-23,2024-06-23
16.344753,14.87011,3,2024-06-24,2024-06-23
16.77674,15.560085,3,2024-06-25,2024-06-23
17.17007,15.756093,3,2024-06-26,2024-06-23
17.477682,15.924479,3,2024-06-27,2024-06-23
16.99504,15.68154,3,2024-06-28,2024-06-23
16.472538,14.725408,3,2024-06-29,2024-06-23
